date,sentiment_corporate,sentiment_energy,sentiment_forex,sentiment_macro,news_count
2011-03-21,-0.5202,-0.0026,-0.6314,0.0658,4
2011-03-22,-0.3641,-0.0018,-0.5051,0.3587,2
2011-03-23,-0.2549,-0.0013,-0.4041,0.3049,0
2011-03-24,-0.1784,-0.0009,-0.3233,0.2592,0
2011-03-25,-0.4128,0.855,-0.2586,-0.2895,4
2011-03-26,-0.289,0.5985,-0.2069,-0.0264,2
2011-03-27,-0.2023,0.4189,-0.1655,-0.0225,0
2011-03-28,0.0604,0.2933,-0.1324,-0.0191,1
2011-03-29,0.564,0.2053,-0.1059,-0.0162,1
2011-03-30,0.0319,0.573,-0.0847,-0.0138,3
2011-03-31,0.0223,-0.9396,-0.0678,-0.0117,2
2011-04-01,0.0156,-0.7549,-0.0542,0.6419,2
2011-04-02,0.0109,-0.5284,-0.0434,0.5456,0
2011-04-03,0.0077,-0.3699,-0.0347,0.6641,1
2011-04-04,0.4478,-0.2589,-0.0278,0.5645,2
2011-04-05,-0.062,-0.9556,-0.0222,0.4798,3
2011-04-06,0.8725,-0.6689,-0.0178,0.4078,2
2011-04-07,0.0923,-0.4682,-0.0142,0.3467,1
2011-04-08,0.031,-0.3278,-0.0114,-0.428,4
2011-04-09,0.3234,-0.2294,-0.0091,-0.3638,2
2011-04-10,0.0226,0.202,-0.0073,-0.3093,2
2011-04-11,0.0641,-0.3171,0.5609,-0.2629,5
2011-04-12,0.7207,-0.2219,0.4487,-0.0168,2
2011-04-13,0.5045,-0.3272,0.359,-0.0143,1
2011-04-14,0.3531,0.1658,0.2872,-0.0121,1
2011-04-15,0.8057,0.7775,0.2297,-0.0103,2
2011-04-16,0.564,0.5442,0.1838,-0.0088,0
2011-04-17,0.3948,0.381,0.147,-0.7207,1
2011-04-18,-0.9184,0.2667,0.1176,-0.6126,1
2011-04-19,-0.6429,-0.4163,0.0941,0.0374,2
2011-04-20,-0.45,-0.2323,0.0753,0.0318,3
2011-04-21,-0.315,-0.1626,-0.8576,0.027,1
2011-04-22,-0.2205,-0.1138,-0.6861,0.023,0
2011-04-23,-0.1544,-0.9207,-0.5489,0.0195,1
2011-04-24,-0.108,-0.6445,-0.4391,0.0166,0
2011-04-25,-0.0693,0.8038,-0.3513,0.0141,2
2011-04-26,-0.0465,0.5627,-0.281,-0.9191,3
2011-04-27,0.0024,-0.0273,-0.2248,-0.7812,4
2011-04-28,-0.0033,0.3135,-0.1799,-0.664,2
2011-04-29,-0.0023,0.2194,-0.1439,-0.5644,0
2011-04-30,-0.0016,-0.0161,-0.1151,-0.4798,1
2011-05-01,-0.0011,-0.0113,-0.0921,-0.4078,0
2011-05-02,-0.2264,0.0063,0.2941,-0.3466,5
2011-05-03,-0.817,0.0044,0.2353,-0.2946,2
2011-05-04,-0.8036,0.829,0.1882,0.0506,5
2011-05-05,0.9059,0.5803,0.1506,0.043,1
2011-05-06,0.7264,0.4062,0.1205,0.2964,3
2011-05-07,0.029,0.2844,0.0964,0.2519,1
2011-05-08,0.0203,0.1991,0.3197,0.2141,1
2011-05-09,-0.3612,-0.0577,-0.8723,0.182,4
2011-05-10,-0.2528,-0.0279,-0.6978,0.3145,3
2011-05-11,-0.533,-0.0195,0.7187,-0.2568,4
2011-05-12,-0.3609,-0.0137,0.575,-0.2183,2
2011-05-13,-0.2526,-0.0096,0.46,-0.1856,0
2011-05-14,-0.1768,-0.0067,0.368,-0.1577,0
2011-05-15,-0.7551,-0.0047,0.2944,-0.1341,1
2011-05-16,-0.5286,-0.0033,0.2355,-0.0043,2
2011-05-17,-0.8151,-0.0023,0.1884,-0.0037,1
2011-05-18,-0.5706,-0.0016,0.1507,0.893,1
2011-05-19,-0.3994,-0.0011,0.1206,-0.0239,1
2011-05-20,-0.2796,-0.0008,0.0965,-0.0203,0
2011-05-21,-0.1957,-0.0006,0.0772,-0.0173,0
2011-05-22,-0.2681,-0.2996,0.0617,-0.0219,3
2011-05-23,-0.1877,-0.2097,0.0236,-0.0186,1
2011-05-24,0.1193,0.0099,0.0189,-0.0158,4
2011-05-25,-0.6641,0.057,0.0151,-0.0134,2
2011-05-26,-0.1356,0.0399,0.0121,-0.0114,1
2011-05-27,0.0772,0.0279,0.0097,-0.0097,1
2011-05-28,0.0156,0.0196,0.0077,-0.0083,1
2011-05-29,0.0109,0.0137,-0.0275,-0.007,1
2011-05-30,-0.9333,0.0096,-0.022,-0.006,1
2011-05-31,-0.3984,0.0067,-0.0176,-0.0051,3
2011-06-01,-0.3925,0.0047,-0.0141,-0.0043,1
2011-06-02,0.0316,0.0033,-0.0113,-0.0037,4
2011-06-03,0.0221,-0.7361,-0.009,0.0463,2
2011-06-04,0.0155,-0.5153,0.2445,0.0394,1
2011-06-05,0.0108,-0.3607,-0.9299,0.4419,2
2011-06-06,-0.911,-0.2525,-0.4554,0.3756,2
2011-06-07,0.888,-0.1767,-0.3643,0.3133,3
2011-06-08,0.6216,-0.1237,-0.2915,0.2663,0
2011-06-09,-0.8577,-0.0866,-0.2332,-0.071,2
2011-06-10,-0.6004,-0.0606,-0.1865,0.0254,1
2011-06-11,-0.4203,-0.0424,-0.1492,0.0216,0
2011-06-12,-0.2942,-0.0297,0.639,0.0184,1
2011-06-13,0.0656,-0.0208,-0.3396,0.0475,3
2011-06-14,-0.3018,-0.7521,-0.2717,0.0404,3
2011-06-15,-0.8222,-0.5265,-0.2173,0.0343,1
2011-06-16,0.1087,0.6733,-0.1739,0.0292,2
2011-06-17,-0.9275,0.7833,-0.3483,0.0248,3
2011-06-18,-0.6492,0.5483,0.0091,0.0211,1
2011-06-19,-0.4545,0.3838,0.0073,0.0179,0
2011-06-20,-0.4822,-0.8615,0.0058,0.0152,4
2011-06-21,-0.3056,-0.0291,0.0047,0.0129,3
2011-06-22,0.8194,-0.0204,0.0037,0.1221,2
2011-06-23,-0.9187,-0.0143,0.003,0.1038,1
2011-06-24,-0.4516,-0.01,0.0024,0.0882,2
2011-06-25,-0.3161,-0.007,0.0019,0.075,0
2011-06-26,-0.2213,-0.019,0.0015,0.0637,1
2011-06-27,-0.3978,-0.0133,0.444,0.0542,3
2011-06-28,-0.3817,-0.0093,0.3552,0.046,4
2011-06-29,-0.2672,-0.0065,0.2842,0.0391,0
2011-06-30,0.9166,-0.0046,0.9149,0.0393,3
2011-07-01,-0.7109,-0.0032,0.7319,0.0271,2
2011-07-02,-0.4976,0.444,-0.113,-0.1959,4
2011-07-03,-0.3483,0.3108,-0.0904,-0.1665,0
2011-07-04,0.1193,0.9167,0.201,0.014,4
2011-07-05,0.8406,-0.4754,0.1608,-0.0042,5
2011-07-06,0.5884,-0.3328,0.1286,-0.0036,0
2011-07-07,-0.9352,-0.3081,0.0053,-0.003,3
2011-07-08,-0.6546,-0.2157,0.0042,-0.0026,0
2011-07-09,-0.4582,-0.151,0.0034,-0.0022,0
2011-07-10,-0.3208,-0.1057,0.0027,-0.0019,0
2011-07-11,-0.4838,-0.074,0.0022,-0.0016,4
2011-07-12,-0.1368,-0.0518,0.8979,-0.0013,3
2011-07-13,-0.0957,-0.0362,0.7183,-0.0011,0
2011-07-14,-0.7862,-0.9293,0.5747,-0.001,2
2011-07-15,-0.3309,-0.6505,0.4597,-0.0008,3
2011-07-16,-0.2317,-0.4737,0.0057,-0.0007,2
2011-07-17,0.7822,-0.3316,0.0046,-0.0006,1
2011-07-18,-0.5675,0.7955,0.0036,-0.0005,5
2011-07-19,-0.8289,0.5568,0.0029,-0.0283,2
2011-07-20,-0.2508,0.8297,0.0023,0.0142,5
2011-07-21,0.8479,0.5808,0.0019,0.0121,1
2011-07-22,-0.0229,0.4066,0.0015,-0.9001,2
2011-07-23,-0.016,0.2846,0.0211,-0.7651,1
2011-07-24,-0.0626,0.0782,0.0169,-0.6503,2
2011-07-25,-0.8954,-0.0078,-0.9394,-0.5528,4
2011-07-26,-0.8562,-0.0055,-0.7515,-0.4699,1
2011-07-27,-0.0062,-0.0038,-0.8939,-0.3994,3
2011-07-28,-0.0043,-0.0027,0.6801,0.0195,2
2011-07-29,-0.412,-0.0075,0.5441,0.0166,4
2011-07-30,-0.8262,-0.0053,0.4353,0.0631,2
2011-07-31,-0.5783,-0.0037,0.0065,0.0536,1
2011-08-01,-0.4048,-0.0026,-0.8902,0.0456,1
2011-08-02,-0.9587,-0.0646,0.4901,0.0388,3
2011-08-03,-0.4654,-0.0452,0.3921,0.0383,3
2011-08-04,-0.8958,-0.0317,0.3137,0.0326,1
2011-08-05,-0.604,-0.0222,0.2509,0.0277,2
2011-08-06,-0.9194,0.1124,0.2007,0.0235,3
2011-08-07,0.5165,0.0787,0.1606,0.02,1
2011-08-08,0.1672,0.0551,-0.9152,0.017,3
2011-08-09,-0.9392,0.0211,-0.7322,0.0144,4
2011-08-10,-0.1636,0.8852,-0.5857,0.0123,4
2011-08-11,0.0881,0.6196,-0.928,0.0104,2
2011-08-12,0.0617,0.0168,-0.7424,0.0089,1
2011-08-13,0.0166,0.0118,-0.5939,0.0075,1
2011-08-14,0.0116,0.0082,-0.4751,0.0064,0
2011-08-15,0.0081,0.0789,-0.949,-0.8274,3
2011-08-16,0.0083,0.0552,-0.7592,0.1264,5
2011-08-17,0.0058,0.0387,-0.9116,0.1075,1
2011-08-18,0.0041,0.0271,-0.4648,0.0914,2
2011-08-19,0.0028,-0.7156,-0.3718,0.0777,1
2011-08-20,0.002,-0.5009,-0.2086,0.066,2
2011-08-21,0.0014,-0.3506,-0.1668,0.0561,0
2011-08-22,0.001,-0.2455,-0.3585,0.0477,2
2011-08-23,-0.89,-0.1718,-0.1927,0.0405,3
2011-08-24,-0.2404,-0.1203,0.0193,0.0345,5
2011-08-25,0.0724,-0.0842,0.0154,0.0293,2
2011-08-26,0.0506,-0.0589,0.0124,0.1033,1
2011-08-27,0.0355,-0.0413,0.0099,0.0878,0
2011-08-28,0.0248,-0.0289,0.0079,0.0746,0
2011-08-29,0.0174,-0.0202,-0.0179,0.0634,2
2011-08-30,0.0089,-0.0141,-0.8733,0.0539,3
2011-08-31,0.0062,-0.0099,-0.6986,0.0458,0
2011-09-01,0.0044,-0.0069,-0.5589,0.039,0
2011-09-02,0.0031,-0.0049,-0.4471,0.0331,0
2011-09-03,0.1036,0.9351,-0.3577,0.0281,2
2011-09-04,0.0725,0.6667,-0.2862,0.0239,1
2011-09-05,0.0508,0.4667,-0.8692,0.0203,2
2011-09-06,0.4633,0.3267,-0.6954,0.0173,2
2011-09-07,0.3243,0.2287,-0.9054,0.0147,1
2011-09-08,0.227,0.4378,-0.9207,0.0125,3
2011-09-09,0.1589,0.3064,-0.7042,0.0106,1
2011-09-10,0.1112,0.2145,-0.5634,0.009,0
2011-09-11,0.0779,0.1501,-0.4507,0.0077,0
2011-09-12,-0.9493,0.1051,-0.3606,-0.4045,2
2011-09-13,-0.8761,0.0736,0.7183,-0.3438,4
2011-09-14,-0.6133,0.5125,0.5746,-0.2923,3
2011-09-15,-0.0081,0.8718,-0.0474,-0.227,6
2011-09-16,0.8972,0.846,-0.9228,-0.8003,4
2011-09-17,0.0349,0.5922,-0.7382,-0.337,2
2011-09-18,-0.0245,0.4145,-0.5906,-0.2865,1
2011-09-19,-0.7369,-0.4983,-0.4725,-0.2435,3
2011-09-20,-0.5158,-0.3488,-0.9213,-0.6068,2
2011-09-21,0.9253,-0.2442,0.0343,-0.5158,2
2011-09-22,-0.9443,-0.1709,0.0004,-0.4384,3
2011-09-23,-0.95,-0.1196,0.0003,-0.3727,1
2011-09-24,-0.665,0.541,0.0002,-0.3168,1
2011-09-25,-0.4655,0.8847,0.0002,-0.2692,1
2011-09-26,-0.9322,0.0143,0.6984,0.3539,5
2011-09-27,-0.8993,0.01,0.5587,0.3008,1
2011-09-28,-0.9355,-0.4434,-0.2997,0.2557,4
2011-09-29,-0.7854,-0.3104,-0.2398,0.2173,2
2011-09-30,-0.5497,0.1383,-0.1918,-0.653,3
2011-10-01,0.808,0.3307,-0.0612,-0.555,3
2011-10-02,0.5656,-0.8889,-0.049,-0.4718,1
2011-10-03,-0.8366,-0.3278,-0.9243,-0.401,5
2011-10-04,-0.4169,-0.0101,-0.7394,-0.3409,3
2011-10-05,-0.9376,-0.0071,-0.5916,-0.4395,4
2011-10-06,-0.821,0.8935,-0.4732,-0.0204,4
2011-10-07,-0.5747,0.1246,-0.3786,-0.0173,1
2011-10-08,0.834,0.0872,-0.3029,-0.3419,3
2011-10-09,0.5838,0.0611,-0.2423,-0.2906,0
2011-10-10,0.4087,0.0427,-0.1938,-0.8247,4
2011-10-11,-0.9475,0.0299,-0.466,0.0714,3
2011-10-12,0.2642,0.0209,-0.7041,0.0075,7
2011-10-13,0.185,-0.7022,-0.5633,0.0064,1
2011-10-14,-0.9111,0.0511,0.8499,0.0054,3
2011-10-15,0.5532,0.0358,0.6799,0.0046,1
2011-10-16,0.3872,0.025,0.5439,0.0039,0
2011-10-17,0.2711,0.0175,0.0652,0.9207,4
2011-10-18,-0.9536,0.0123,0.0522,0.7826,1
2011-10-19,-0.8157,0.7371,0.0417,-0.2083,7
2011-10-20,-0.571,0.516,-0.4028,-0.4478,4
2011-10-21,0.928,0.3612,-0.3223,-0.3806,1
2011-10-22,0.6496,0.2528,-0.2578,-0.9017,1
2011-10-23,0.6217,0.177,0.7113,-0.7664,2
2011-10-24,0.0323,0.0386,-0.1522,-0.6515,3
2011-10-25,0.0772,0.027,-0.1218,-0.5538,1
2011-10-26,0.054,0.0382,-0.0974,0.2055,5
2011-10-27,-0.0183,-0.2505,0.5122,0.9404,9
2011-10-28,-0.0128,0.105,0.4098,0.7993,2
2011-10-29,0.8329,0.0735,0.3278,-0.0891,3
2011-10-30,0.2205,-0.0251,0.2622,-0.0757,4
2011-10-31,0.41,-0.0176,0.2098,-0.0644,2
2011-11-01,-0.9072,-0.0123,-0.9542,-0.768,3
2011-11-02,-0.635,-0.0086,-0.7634,-0.6528,0
2011-11-03,-0.5453,-0.006,-0.6107,-0.5549,3
2011-11-04,-0.3817,-0.0042,-0.4886,-0.4716,0
2011-11-05,-0.2672,-0.003,0.0781,-0.4009,1
2011-11-06,-0.187,-0.0021,-0.0202,-0.3408,1
2011-11-07,-0.1309,-0.0014,-0.0162,-0.2897,0
2011-11-08,-0.0917,-0.001,-0.0129,-0.2462,0
2011-11-09,-0.0642,-0.0007,-0.0103,-0.2093,0
2011-11-10,-0.0449,-0.0005,0.4588,-0.8351,2
2011-11-11,-0.0314,-0.0003,0.367,-0.49,1
2011-11-12,0.2694,-0.0002,0.2936,0.242,3
2011-11-13,0.1173,-0.0002,0.8556,0.2057,2
2011-11-14,0.7972,-0.0001,0.6845,0.1749,1
2011-11-15,-0.2071,0.4109,0.5476,0.1486,5
2011-11-16,0.0368,-0.8448,0.8719,0.1264,3
2011-11-17,0.1024,0.0132,0.289,0.1074,4
2011-11-18,0.0717,0.0092,-0.7416,0.0913,1
2011-11-19,0.0502,0.0065,-0.5933,0.0776,0
2011-11-20,0.0351,-0.2487,-0.4746,0.066,1
2011-11-21,-0.4514,-0.1741,-0.9334,0.0051,5
2011-11-22,-0.316,-0.1219,-0.7468,0.0043,0
2011-11-23,-0.5194,-0.0853,-0.5974,0.0037,3
2011-11-24,-0.2527,-0.8549,-0.4779,0.0031,4
2011-11-25,0.7695,-0.2939,-0.3823,0.2315,5
2011-11-26,-0.1146,-0.9376,0.8446,-0.1869,4
2011-11-27,-0.0802,0.1916,0.0673,-0.1589,2
2011-11-28,-0.0562,0.1341,-0.5801,-0.8361,4
2011-11-29,-0.0393,-0.7466,-0.464,-0.7107,5
2011-11-30,0.1138,-0.5226,-0.6295,-0.132,8
2011-12-01,0.0635,-0.3658,-0.8918,-0.1122,3
2011-12-02,0.6234,0.0021,-0.9063,-0.1786,7
2011-12-03,-0.6045,0.0015,0.0895,-0.1518,2
2011-12-04,-0.4232,0.0071,0.8015,-0.129,2
2011-12-05,-0.2958,-0.0072,0.819,0.0791,4
2011-12-06,-0.2071,-0.005,0.6552,0.0672,0
2011-12-07,0.181,-0.0035,-0.908,-0.884,4
2011-12-08,0.1267,-0.0025,-0.7264,-0.7514,0
2011-12-09,-0.4278,0.0699,-0.8973,0.3086,6
2011-12-10,-0.2995,0.0489,-0.7178,-0.8633,1
2011-12-11,-0.2096,0.0343,-0.5743,0.493,1
2011-12-12,-0.2665,0.0493,-0.3793,0.419,4
2011-12-13,0.6872,0.0636,-0.8865,0.3562,4
2011-12-14,-0.0162,0.0445,-0.9006,0.3028,5
2011-12-15,-0.0113,0.0311,-0.9114,0.0064,3
2011-12-16,-0.9552,-0.2588,-0.7291,0.0054,3
2011-12-17,0.0836,0.8501,-0.5833,0.0046,2
2011-12-18,-0.3815,0.3973,-0.4666,0.1991,3
2011-12-19,-0.7937,0.2781,0.2557,0.2924,3
2011-12-20,-0.7443,0.2509,0.2046,-0.9032,3
2011-12-21,-0.521,0.1756,-0.9019,0.0376,3
2011-12-22,0.8602,-0.4049,0.0274,0.3697,6
2011-12-23,0.382,-0.2835,0.0219,0.1709,3
2011-12-24,0.2674,-0.9434,0.0175,-0.0286,2
2011-12-25,-0.0161,-0.6604,-0.919,-0.0243,2
2011-12-26,0.2453,-0.4623,-0.7352,0.2068,3
2011-12-27,-0.4066,-0.3236,-0.5882,0.1758,2
2011-12-28,-0.05,-0.2265,0.1744,0.1494,3
2011-12-29,-0.3057,-0.0923,0.1395,0.254,8
2011-12-30,-0.214,-0.5231,0.1116,-0.3024,5
2011-12-31,-0.9592,-0.3661,0.0893,-0.2571,2
2012-01-01,-0.6714,-0.2563,-0.7126,-0.2185,2
2012-01-02,-0.9247,-0.1794,-0.0905,0.8418,6
2012-01-03,-0.3861,0.4094,-0.0724,0.7156,4
2012-01-04,-0.2703,0.1112,-0.8658,0.6082,4
2012-01-05,-0.025,0.0778,-0.5871,0.517,4
2012-01-06,-0.8305,0.0545,-0.0082,0.0713,3
2012-01-07,-0.5813,0.0381,-0.0066,-0.9035,1
2012-01-08,0.0252,0.0267,0.2113,-0.768,3
2012-01-09,-0.001,0.0187,-0.6201,-0.6528,2
2012-01-10,0.3324,0.0131,-0.4961,0.0694,4
2012-01-11,-0.0688,0.0092,-0.3969,0.7708,4
2012-01-12,-0.3445,-0.4007,0.6625,0.6552,7
2012-01-13,-0.1186,-0.2805,0.8638,0.5569,2
2012-01-14,-0.083,-0.1963,0.23,0.2707,3
2012-01-15,-0.0581,-0.1374,0.8383,-0.7704,4
2012-01-16,-0.4825,-0.0962,0.1832,-0.6548,3
2012-01-17,-0.0533,-0.0673,0.1466,0.0406,2
2012-01-18,0.3757,-0.0471,0.1172,0.0345,2
2012-01-19,-0.3503,-0.0273,0.0938,0.0111,4
2012-01-20,-0.0381,-0.673,-0.2968,-0.0985,5
2012-01-21,0.037,-0.4711,-0.2374,-0.0837,3
2012-01-22,0.0259,-0.3298,-0.19,-0.0712,0
2012-01-23,0.0181,-0.2308,-0.921,-0.0605,1
2012-01-24,-0.6995,-0.2885,-0.1325,-0.0514,3
2012-01-25,-0.1663,0.3353,-0.106,-0.0437,6
2012-01-26,-0.0596,0.6185,-0.2097,-0.0371,3
2012-01-27,-0.0417,0.433,-0.9135,-0.0316,1
2012-01-28,-0.0292,0.3031,-0.1909,-0.0268,1
2012-01-29,-0.0204,-0.6103,-0.1527,-0.5883,2
2012-01-30,-0.0143,-0.4272,-0.469,-0.5001,2
2012-01-31,-0.9049,-0.0157,-0.3752,0.6109,4
2012-02-01,-0.6334,-0.011,-0.3002,-0.9514,1
2012-02-02,-0.4434,-0.8223,-0.0184,-0.0355,5
2012-02-03,0.2845,-0.5756,-0.9492,-0.399,7
2012-02-04,0.1992,-0.4029,-0.7594,-0.1281,1
2012-02-05,0.1394,-0.282,-0.8569,-0.1089,1
2012-02-06,0.8657,-0.1974,-0.6855,-0.0926,1
2012-02-07,0.606,-0.7113,-0.8661,0.0224,4
2012-02-08,-0.9274,0.0787,-0.6929,-0.1274,3
2012-02-09,-0.6492,0.4212,-0.5543,-0.1083,2
2012-02-10,-0.5766,0.2949,0.0238,-0.092,2
2012-02-11,-0.7217,0.2064,0.019,-0.0597,4
2012-02-12,-0.5052,0.1445,0.4592,-0.2294,3
2012-02-13,0.0272,0.1011,0.3674,0.0251,2
2012-02-14,0.0438,0.0708,0.2939,0.0358,3
2012-02-15,-0.1145,0.0496,0.2351,0.0304,1
2012-02-16,0.4645,0.0347,-0.4906,0.0259,4
2012-02-17,0.3251,0.0243,-0.3925,0.3571,1
2012-02-18,0.2276,0.017,-0.314,0.3035,0
2012-02-19,0.1593,0.0119,-0.2512,0.258,0
2012-02-20,0.1115,0.0083,-0.2009,0.2193,0
2012-02-21,0.0549,0.0058,-0.1608,0.1959,3
2012-02-22,0.8334,0.0041,-0.1286,0.1665,1
2012-02-23,-0.855,0.0428,-0.1029,-0.9597,4
2012-02-24,-0.0976,0.8014,-0.0823,-0.8157,2
2012-02-25,0.1313,0.561,-0.0658,0.0381,2
2012-02-26,0.0919,0.3927,0.8654,-0.0694,2
2012-02-27,-0.8637,0.2749,0.6923,-0.059,1
2012-02-28,-0.6046,0.1924,-0.0304,-0.0501,1
2012-02-29,-0.0159,0.1347,-0.0243,-0.0426,1
2012-03-01,0.6717,0.0943,-0.0195,0.8963,2
2012-03-02,0.4702,0.0251,-0.3943,0.7619,2
2012-03-03,0.733,-0.9334,-0.3154,0.6476,2
2012-03-04,0.5131,0.3409,-0.2524,0.5504,1
2012-03-05,0.0672,0.2386,-0.2019,0.027,3
2012-03-06,0.1539,0.167,-0.1615,0.0108,5
2012-03-07,-0.1108,-0.2195,-0.1292,0.0487,4
2012-03-08,0.6356,-0.1537,-0.0377,0.0414,3
2012-03-09,0.088,-0.1226,-0.0302,-0.0005,6
2012-03-10,0.0167,-0.084,-0.0241,-0.0005,3
2012-03-11,0.0749,-0.0588,-0.0193,-0.0004,2
2012-03-12,0.1357,-0.0412,-0.0154,0.0322,2
2012-03-13,-0.9135,0.9167,-0.0124,0.6165,3
2012-03-14,-0.4055,-0.7391,-0.0099,0.524,3
2012-03-15,-0.765,-0.5174,-0.0079,0.6302,2
2012-03-16,-0.5355,-0.6631,0.8265,0.5357,2
2012-03-17,-0.3748,-0.4642,0.6612,0.4553,0
2012-03-18,-0.2624,-0.3249,0.529,0.387,0
2012-03-19,-0.1837,-0.2274,0.4232,0.7602,1
2012-03-20,-0.7773,-0.6272,-0.9504,0.9234,6
2012-03-21,-0.5192,0.0592,-0.7603,0.7849,4
2012-03-22,-0.3534,0.0414,-0.6083,0.6672,3
2012-03-23,-0.2474,-0.0078,-0.4866,0.5671,1
2012-03-24,0.0652,-0.0055,-0.3893,0.482,1
2012-03-25,0.0456,-0.0038,-0.3114,0.4097,0
2012-03-26,-0.6953,-0.0027,-0.2491,0.0676,3
2012-03-27,-0.4867,-0.3298,-0.1993,0.1182,3
2012-03-28,0.0854,-0.2309,-0.0654,0.1005,4
2012-03-29,-0.8203,-0.1616,0.5632,0.0142,4
2012-03-30,-0.9416,-0.1131,0.4506,0.0121,1
2012-03-31,-0.6591,-0.0792,0.3604,0.0103,0
2012-04-01,-0.4614,-0.0554,0.2884,0.0087,0
2012-04-02,-0.8641,-0.0388,0.2307,0.0074,1
2012-04-03,-0.6049,-0.0308,0.1845,0.0063,1
2012-04-04,0.7492,0.13,0.1476,0.0054,2
2012-04-05,-0.9503,0.091,0.1181,0.0677,2
2012-04-06,0.6341,0.0637,0.0945,0.061,2
2012-04-07,0.4439,0.0446,0.0756,0.0518,0
2012-04-08,0.3107,-0.7885,0.0605,0.0441,1
2012-04-09,-0.8738,-0.5519,0.0484,0.0375,1
2012-04-10,0.5227,-0.3864,0.0387,-0.6356,4
2012-04-11,-0.8868,0.9226,0.031,0.0333,4
2012-04-12,-0.6208,-0.888,0.0248,-0.5257,3
2012-04-13,0.0391,-0.6216,0.0198,0.147,6
2012-04-14,0.0274,-0.4351,0.0159,-0.0347,1
2012-04-15,0.0192,-0.3046,0.7974,-0.0295,1
2012-04-16,-0.8193,-0.2132,0.6379,-0.1552,3
2012-04-17,-0.643,-0.1492,0.5103,-0.1319,1
2012-04-18,-0.94,-0.1045,0.4083,-0.1121,1
2012-04-19,-0.9512,-0.9046,0.444,-0.0953,3
2012-04-20,-0.0086,-0.3474,0.3552,-0.081,4
2012-04-21,-0.006,-0.2432,0.2842,-0.1564,1
2012-04-22,-0.0042,0.0444,0.1809,-0.1329,2
2012-04-23,-0.0029,0.0311,0.1447,-0.113,0
2012-04-24,0.2922,0.056,0.1158,-0.096,3
2012-04-25,0.4105,-0.7629,0.0926,-0.0816,3
2012-04-26,-0.9307,-0.534,0.0741,-0.0694,1
2012-04-27,0.465,-0.3738,0.0593,-0.0796,4
2012-04-28,0.1675,-0.2617,0.0474,0.0294,3
2012-04-29,0.1172,-0.1832,0.0379,0.025,0
2012-04-30,-0.945,-0.1282,0.0303,0.0212,1
2012-05-01,-0.0178,0.66,0.0243,0.0181,2
2012-05-02,0.5772,0.462,0.704,0.0153,3
2012-05-03,0.4041,0.3234,-0.0918,0.013,2
2012-05-04,0.0167,0.0206,-0.0735,0.0111,2
2012-05-05,0.0117,0.0144,-0.0588,0.0094,0
2012-05-06,0.0082,0.0101,-0.047,0.0101,1
2012-05-07,0.2562,0.042,0.7516,-0.8535,5
2012-05-08,-0.9594,0.0294,0.6013,-0.7255,1
2012-05-09,0.9252,0.0206,-0.745,-0.6167,2
2012-05-10,-0.9377,0.0144,-0.596,-0.5242,1
2012-05-11,-0.9448,0.0101,-0.2244,0.1196,5
2012-05-12,-0.6614,-0.844,0.0728,0.1016,2
2012-05-13,-0.463,0.2915,0.5266,0.0864,3
2012-05-14,-0.7514,0.2041,-0.8606,0.0734,2
2012-05-15,-0.526,0.1429,-0.6885,0.0624,0
2012-05-16,-0.9408,0.1,-0.5508,0.053,2
2012-05-17,-0.5132,0.07,-0.4406,0.3952,3
2012-05-18,-0.9349,0.0883,-0.3525,0.1356,3
2012-05-19,0.8006,0.0618,-0.282,0.1153,1
2012-05-20,0.5604,0.0433,-0.2256,0.098,0
2012-05-21,0.313,0.0303,0.0466,0.2157,5
2012-05-22,-0.063,0.0277,0.0373,0.1833,3
2012-05-23,-0.9196,0.0194,0.5086,-0.0082,3
2012-05-24,-0.795,0.1176,-0.636,-0.007,3
2012-05-25,-0.8766,0.0823,0.8107,0.0022,5
2012-05-26,-0.6137,0.0576,0.6486,0.0018,0
2012-05-27,-0.4296,0.0403,-0.2325,0.0016,1
2012-05-28,-0.5647,0.0282,-0.186,0.0013,2
2012-05-29,0.6315,0.3341,-0.9184,0.0011,5
2012-05-30,0.442,0.2339,-0.7347,0.001,0
2012-05-31,-0.9222,-0.6079,-0.8888,0.5664,5
2012-06-01,0.306,0.4017,0.3592,0.4815,5
2012-06-02,0.2142,0.2812,0.2874,0.4093,0
2012-06-03,0.1499,0.1968,0.2299,0.3479,0
2012-06-04,0.1049,0.1378,0.1839,-0.0022,1
2012-06-05,-0.0432,0.1094,0.1471,-0.0019,2
2012-06-06,-0.0302,0.0766,0.1177,0.0112,1
2012-06-07,-0.0212,0.0536,-0.5625,0.0095,1
2012-06-08,-0.1666,0.0375,-0.45,0.0081,1
2012-06-09,-0.1166,0.0263,-0.36,-0.9531,1
2012-06-10,-0.0816,0.0184,-0.288,-0.8101,0
2012-06-11,-0.058,0.0129,-0.918,-0.6886,3
2012-06-12,-0.0406,0.0557,-0.7344,-0.5853,1
2012-06-13,-0.0284,0.039,-0.5875,-0.4975,0
2012-06-14,0.6591,0.0273,0.779,0.4919,4
2012-06-15,0.623,0.0191,0.6232,0.1354,2
2012-06-16,0.3017,0.0134,0.4986,0.1151,1
2012-06-17,0.2112,0.0094,0.7919,0.1654,2
