date,sentiment_score,article_count,positive_count,negative_count,neutral_count,sentiment_label,macro_pakistan_score,psx_market_score,energy_oil_score,banking_finance_score,geopolitical_global_score,political_stability_score,pakistani_media_score,international_media_pakistan_score,psx_official_corporate_score,sector_specific_score
2023-05-03,0.08174285714285714,7,1,0,6,neutral,0.011,0.1272,0.0609,-0.269,0.47550000000000003,0.08521666666666666,0.09501428571428572,0.5769,0.0,0.0
2023-05-04,-0.22086666666666668,6,0,2,4,neutral,0.011,0.1272,-0.179225,-0.269,0.47550000000000003,-0.30415000000000003,0.09501428571428572,0.5769,0.0,0.0
2023-05-05,0.34574,5,2,0,3,neutral,0.011,0.1272,0.73505,-0.269,0.47550000000000003,0.1547,0.051949999999999996,0.5769,0.0,0.0
2023-05-06,0.34574,0,0,0,0,neutral,0.011,0.1272,0.73505,-0.269,0.47550000000000003,0.1547,0.051949999999999996,0.5769,0.0,0.0
2023-05-07,0.34574,0,0,0,0,neutral,0.011,0.1272,0.73505,-0.269,0.47550000000000003,0.1547,0.051949999999999996,0.5769,0.0,0.0
2023-05-08,-0.0745,17,1,2,14,neutral,0.011,0.1272,-0.14845,-0.269,0.47550000000000003,-0.001959999999999999,0.1139,0.5769,0.0,0.0
2023-05-09,-0.10569090909090909,33,2,6,25,neutral,0.011,0.1272,0.18671,-0.269,0.47550000000000003,-0.23282173913043477,0.1139,0.5769,0.0,0.0
2023-05-10,-0.2419111111111111,27,0,6,21,neutral,0.011,0.1272,0.1258,-0.269,0.47550000000000003,-0.25605384615384613,0.1139,0.5769,0.0,0.0
2023-05-11,-0.2200153846153846,26,0,6,20,neutral,0.011,0.1272,0.03056666666666667,-0.269,0.47550000000000003,-0.2610842105263158,-0.9432,0.5769,0.0,0.0
2023-05-12,-0.039461538461538465,13,0,2,11,neutral,0.011,0.1272,0.15866666666666668,-0.269,0.47550000000000003,-0.09889999999999999,-0.9432,0.5769,0.0,0.0
2023-05-13,-0.039461538461538465,0,0,0,0,neutral,0.011,0.1272,0.15866666666666668,-0.269,0.47550000000000003,-0.09889999999999999,-0.9432,0.5769,0.0,0.0
2023-05-14,-0.039461538461538465,0,0,0,0,neutral,0.011,0.1272,0.15866666666666668,-0.269,0.47550000000000003,-0.09889999999999999,-0.9432,0.5769,0.0,0.0
2023-05-15,-0.05340285714285714,35,4,9,22,neutral,0.011,0.1272,0.08608888888888888,-0.269,0.47550000000000003,-0.19366666666666668,0.28462,0.5769,0.0,0.0
2023-05-16,-0.036395,20,0,3,17,neutral,0.011,0.1272,-0.02367142857142857,-0.269,0.47550000000000003,-0.013300000000000001,-0.20795,0.5769,0.0,0.0
2023-05-17,-0.19170833333333334,12,0,4,8,neutral,0.011,0.1272,0.0512,-0.269,0.47550000000000003,-0.24180000000000001,-0.38075000000000003,0.5769,0.0,0.0
2023-05-18,-0.009425,20,2,3,15,neutral,0.011,0.1272,0.022799999999999994,-0.269,0.47550000000000003,-0.14856,0.55735,0.5769,0.0,0.0
2023-05-19,0.02282941176470589,17,4,2,11,neutral,0.011,0.1272,0.17928000000000002,-0.269,0.47550000000000003,0.004580000000000009,-0.27705,0.5769,0.0,0.0
2023-05-20,0.02282941176470589,0,0,0,0,neutral,0.011,0.1272,0.17928000000000002,-0.269,0.47550000000000003,0.004580000000000009,-0.27705,0.5769,0.0,0.0
2023-05-21,0.02282941176470589,0,0,0,0,neutral,0.011,0.1272,0.17928000000000002,-0.269,0.47550000000000003,0.004580000000000009,-0.27705,0.5769,0.0,0.0
2023-05-22,-0.039751851851851844,27,4,7,16,neutral,0.011,0.1272,0.28675,-0.269,0.47550000000000003,-0.246075,0.18996666666666664,0.5769,0.0,0.0
2023-05-23,0.04573333333333332,9,2,1,6,neutral,0.011,0.1272,0.05412499999999998,-0.269,0.47550000000000003,0.039019999999999985,0.18996666666666664,0.5769,0.0,0.0
2023-05-24,-0.2166272727272727,11,0,2,9,neutral,0.011,0.1272,0.06425,-0.269,0.47550000000000003,-0.319625,0.0456,0.5769,0.0,0.0
2023-05-25,-0.025685714285714284,7,1,2,4,neutral,0.011,0.1272,0.05835,-0.269,0.47550000000000003,-0.0593,0.0456,0.5769,0.0,0.0
2023-05-26,0.16834545454545455,11,3,1,7,neutral,0.011,0.1272,0.53108,-0.269,0.47550000000000003,-0.13393333333333332,0.0456,0.5769,0.0,0.0
2023-05-27,0.16834545454545455,0,0,0,0,neutral,0.011,0.1272,0.53108,-0.269,0.47550000000000003,-0.13393333333333332,0.0456,0.5769,0.0,0.0
2023-05-28,0.16834545454545455,0,0,0,0,neutral,0.011,0.1272,0.53108,-0.269,0.47550000000000003,-0.13393333333333332,0.0456,0.5769,0.0,0.0
2023-05-29,0.03871578947368421,19,2,2,15,neutral,0.011,0.1272,0.18344,-0.269,0.47550000000000003,-0.08376923076923076,0.9074,0.5769,0.0,0.0
2023-05-30,-0.10113846153846154,13,0,2,11,neutral,-0.0055,0.1272,-0.037360000000000004,-0.269,0.47550000000000003,-0.1167,-0.21856666666666666,0.5769,0.0,0.0
2023-05-31,0.025178947368421054,19,3,2,14,neutral,-0.0055,0.1272,0.124,-0.269,0.47550000000000003,-0.020430769230769235,-0.21856666666666666,0.5769,0.0,0.0
2023-06-01,-0.06960000000000001,15,1,3,11,neutral,-0.0055,0.1272,-0.005266666666666679,-0.269,0.47550000000000003,-0.11248888888888889,-0.21856666666666666,0.5769,0.0,0.0
2023-06-02,0.030949999999999978,6,2,1,3,neutral,-0.0055,0.1272,0.5151,-0.269,0.47550000000000003,-0.3809666666666667,0.2984,0.5769,0.0,0.0
2023-06-03,0.030949999999999978,0,0,0,0,neutral,-0.0055,0.1272,0.5151,-0.269,0.47550000000000003,-0.3809666666666667,0.2984,0.5769,0.0,0.0
2023-06-04,0.030949999999999978,0,0,0,0,neutral,-0.0055,0.1272,0.5151,-0.269,0.47550000000000003,-0.3809666666666667,0.2984,0.5769,0.0,0.0
2023-06-05,-0.11525714285714285,21,0,4,17,neutral,-0.0055,0.1272,-0.12294285714285715,-0.269,0.47550000000000003,-0.1297076923076923,0.1264,0.5769,0.0,0.0
2023-06-06,0.1772,9,2,1,6,neutral,-0.0055,0.1272,0.1879833333333333,-0.269,0.47550000000000003,0.17250000000000001,0.1219,0.5769,0.0,0.0
2023-06-07,-0.04916923076923078,13,0,0,13,neutral,-0.0055,0.1272,0.0785,-0.269,0.47550000000000003,-0.19522,-0.018533333333333336,0.5769,0.0,0.0
2023-06-08,0.0650952380952381,21,5,4,12,neutral,-0.0055,0.1272,0.27240000000000003,-0.269,0.47550000000000003,-0.11487142857142858,0.8066,0.5769,0.0,0.0
2023-06-09,-0.02619047619047619,21,1,3,17,neutral,-0.0055,0.1272,0.18406666666666668,-0.269,0.47550000000000003,-0.04067333333333333,-0.16403333333333334,0.5769,0.0,0.0
2023-06-10,-0.02619047619047619,0,0,0,0,neutral,-0.0055,0.1272,0.18406666666666668,-0.269,0.47550000000000003,-0.04067333333333333,-0.16403333333333334,0.5769,0.0,0.0
2023-06-11,-0.02619047619047619,0,0,0,0,neutral,-0.0055,0.1272,0.18406666666666668,-0.269,0.47550000000000003,-0.04067333333333333,-0.16403333333333334,0.5769,0.0,0.0
2023-06-12,-0.027030000000000005,20,1,5,14,neutral,-0.0055,0.1272,0.31244285714285713,-0.269,0.47550000000000003,-0.26283,-0.033133333333333334,0.5769,0.0,0.0
2023-06-13,0.06215555555555555,9,1,1,7,neutral,-0.0055,0.1272,-0.013574999999999997,-0.269,0.47550000000000003,0.4397,-0.08856666666666667,0.5769,0.0,0.0
2023-06-14,0.10294545454545455,22,3,2,17,neutral,-0.0055,0.1272,0.2333,-0.269,0.47550000000000003,-0.146,0.0206,0.5769,0.0,0.0
2023-06-15,0.05553749999999999,16,3,2,11,neutral,-0.0055,0.1272,0.0871083333333333,-0.269,0.47550000000000003,0.02265,-0.10099999999999999,0.5769,0.0,0.0
2023-06-16,-0.05456363636363636,11,0,2,9,neutral,-0.0055,0.1272,-0.0272125,-0.269,0.47550000000000003,-0.12749999999999997,-0.10099999999999999,0.5769,0.0,0.0
2023-06-17,-0.05456363636363636,0,0,0,0,neutral,-0.0055,0.1272,-0.0272125,-0.269,0.47550000000000003,-0.12749999999999997,-0.10099999999999999,0.5769,0.0,0.0
2023-06-18,-0.05456363636363636,0,0,0,0,neutral,-0.0055,0.1272,-0.0272125,-0.269,0.47550000000000003,-0.12749999999999997,-0.10099999999999999,0.5769,0.0,0.0
2023-06-19,0.09375,18,4,2,12,neutral,-0.0055,0.1272,0.2288,-0.269,0.47550000000000003,0.04417499999999999,-0.24815,0.5769,0.0,0.0
2023-06-20,0.09639473684210526,19,6,3,10,neutral,-0.0055,0.1272,0.21019230769230768,-0.269,0.47550000000000003,-0.2178,0.188,0.5769,0.0,0.0
2023-06-21,0.06235357142857143,28,5,4,19,neutral,-0.0055,0.1272,0.19585882352941178,-0.269,0.47550000000000003,-0.14397272727272725,0.188,0.5769,0.0,0.0
2023-06-22,0.05615,20,0,2,18,neutral,-0.0055,0.1272,0.04946923076923077,-0.269,0.47550000000000003,0.07611666666666667,0.0232,0.5769,0.0,0.0
2023-06-23,0.005666666666666664,9,0,1,8,neutral,-0.0055,0.1272,0.12226,-0.269,0.47550000000000003,-0.21693333333333334,0.0905,0.5769,0.0,0.0
2023-06-24,0.005666666666666664,0,0,0,0,neutral,-0.0055,0.1272,0.12226,-0.269,0.47550000000000003,-0.21693333333333334,0.0905,0.5769,0.0,0.0
2023-06-25,0.005666666666666664,0,0,0,0,neutral,-0.0055,0.1272,0.12226,-0.269,0.47550000000000003,-0.21693333333333334,0.0905,0.5769,0.0,0.0
2023-06-26,-0.21461935483870967,31,1,12,18,neutral,-0.0055,0.1272,-0.40414545454545453,-0.269,0.47550000000000003,-0.13183157894736844,0.2972,0.5769,0.0,0.0
2023-06-27,0.02951818181818182,11,3,2,6,neutral,-0.0055,0.1272,-0.07826,-0.269,0.47550000000000003,0.03595999999999999,0.5362,0.5769,0.0,0.0
2023-06-28,0.02951818181818182,0,0,0,0,neutral,-0.0055,0.1272,-0.07826,-0.269,0.47550000000000003,0.03595999999999999,0.5362,0.5769,0.0,0.0
2023-06-29,0.02951818181818182,0,0,0,0,neutral,-0.0055,0.1272,-0.07826,-0.269,0.47550000000000003,0.03595999999999999,0.5362,0.5769,0.0,0.0
2023-06-30,0.02951818181818182,0,0,0,0,neutral,-0.0055,0.1272,-0.07826,-0.269,0.47550000000000003,0.03595999999999999,0.5362,0.5769,0.0,0.0
2023-07-01,0.02951818181818182,0,0,0,0,neutral,-0.0055,0.1272,-0.07826,-0.269,0.47550000000000003,0.03595999999999999,0.5362,0.5769,0.0,0.0
2023-07-02,0.02951818181818182,0,0,0,0,neutral,-0.0055,0.1272,-0.07826,-0.269,0.47550000000000003,0.03595999999999999,0.5362,0.5769,0.0,0.0
2023-07-03,0.0877709090909091,55,9,5,41,neutral,0.0185,0.1272,0.124892,-0.269,0.47550000000000003,0.08214285714285714,-0.004799999999999992,0.5769,0.0,0.0
2023-07-04,0.09984375000000001,16,3,2,11,neutral,0.0185,0.1272,-0.04823999999999999,-0.269,0.47550000000000003,0.012583333333333335,0.35263999999999995,0.5769,0.0,0.0
2023-07-05,0.04343076923076924,13,2,2,9,neutral,0.0185,0.1272,0.24235,-0.269,0.47550000000000003,-0.18128571428571427,0.43210000000000004,0.5769,0.0,0.0
2023-07-06,-0.037083333333333336,6,1,1,4,neutral,0.0185,0.1272,-0.3182333333333333,-0.269,0.47550000000000003,0.24406666666666665,0.43210000000000004,0.5769,0.0,0.0
2023-07-07,-0.037026666666666666,15,2,3,10,neutral,0.0185,0.1272,-0.007649999999999998,-0.269,0.47550000000000003,0.15745714285714288,-0.80585,0.5769,0.0,0.0
2023-07-08,-0.037026666666666666,0,0,0,0,neutral,0.0185,0.1272,-0.007649999999999998,-0.269,0.47550000000000003,0.15745714285714288,-0.80585,0.5769,0.0,0.0
2023-07-09,-0.037026666666666666,0,0,0,0,neutral,0.0185,0.1272,-0.007649999999999998,-0.269,0.47550000000000003,0.15745714285714288,-0.80585,0.5769,0.0,0.0
2023-07-10,0.00735217391304347,23,1,3,19,neutral,0.0185,0.1272,-0.16174285714285716,-0.269,0.47550000000000003,0.011909090909090914,0.23406,0.5769,0.0,0.0
2023-07-11,0.45131428571428567,7,3,0,4,neutral,0.0185,0.1272,0.33965,-0.269,0.47550000000000003,0.6002,0.23406,0.5769,0.0,0.0
2023-07-12,0.1183,15,5,3,7,neutral,0.0185,0.1272,0.11910000000000001,-0.269,0.47550000000000003,0.11800909090909091,0.23406,0.5769,0.0,0.0
2023-07-13,-0.08917777777777777,9,0,2,7,neutral,0.0185,0.1272,-0.39515,-0.269,0.47550000000000003,-0.10279999999999997,0.13296666666666668,0.5769,0.0,0.0
2023-07-14,0.03751764705882353,17,1,3,13,neutral,0.0185,0.1272,0.19409,-0.269,0.47550000000000003,-0.18615714285714288,0.13296666666666668,0.5769,0.0,0.0
2023-07-15,0.03751764705882353,0,0,0,0,neutral,0.0185,0.1272,0.19409,-0.269,0.47550000000000003,-0.18615714285714288,0.13296666666666668,0.5769,0.0,0.0
2023-07-16,0.03751764705882353,0,0,0,0,neutral,0.0185,0.1272,0.19409,-0.269,0.47550000000000003,-0.18615714285714288,0.13296666666666668,0.5769,0.0,0.0
2023-07-17,0.06901428571428571,35,5,5,25,neutral,0.0185,0.1272,0.1346166666666667,-0.269,0.47550000000000003,-0.06027333333333333,0.44825000000000004,0.5769,0.0,0.0
2023-07-18,-0.050949999999999995,12,1,2,9,neutral,0.0185,0.1272,0.056525,-0.269,0.47550000000000003,-0.03950000000000001,-0.12641666666666665,0.5769,0.0,0.0
2023-07-19,-0.22524285714285713,7,1,3,3,negative,0.0185,0.1272,0.056525,-0.269,0.47550000000000003,-0.547125,0.2039333333333333,0.5769,0.0,0.0
2023-07-20,-0.15406874999999998,16,2,4,10,neutral,0.0185,0.1272,-0.2658833333333333,-0.269,0.47550000000000003,-0.074,-0.10645,0.5769,0.0,0.0
2023-07-21,-0.042624999999999996,8,0,1,7,neutral,0.0185,0.1272,0.072575,-0.269,0.47550000000000003,-0.2708333333333333,0.1812,0.5769,0.0,0.0
2023-07-22,-0.042624999999999996,0,0,0,0,neutral,0.0185,0.1272,0.072575,-0.269,0.47550000000000003,-0.2708333333333333,0.1812,0.5769,0.0,0.0
2023-07-23,-0.042624999999999996,0,0,0,0,neutral,0.0185,0.1272,0.072575,-0.269,0.47550000000000003,-0.2708333333333333,0.1812,0.5769,0.0,0.0
2023-07-24,0.0216551724137931,29,4,4,21,neutral,0.0185,0.1272,0.053755555555555556,-0.269,0.47550000000000003,-0.019899999999999994,0.057557142857142855,0.5769,0.0,0.0
2023-07-25,0.02765,10,2,1,7,neutral,0.0185,0.1272,0.21673333333333333,-0.269,0.47550000000000003,-0.06993333333333333,0.0459,0.5769,0.0,0.0
2023-07-26,-0.0477,10,1,2,7,neutral,0.0185,0.1272,-0.21993333333333331,-0.269,0.47550000000000003,-0.223175,0.3585,0.5769,0.0,0.0
2023-07-27,0.24558666666666665,15,4,1,10,neutral,0.0185,0.1272,0.28813999999999995,-0.269,0.47550000000000003,0.16048,0.3585,0.5769,0.0,0.0
2023-07-28,0.24558666666666665,0,0,0,0,neutral,0.0185,0.1272,0.28813999999999995,-0.269,0.47550000000000003,0.16048,0.3585,0.5769,0.0,0.0
2023-07-29,0.24558666666666665,0,0,0,0,neutral,0.0185,0.1272,0.28813999999999995,-0.269,0.47550000000000003,0.16048,0.3585,0.5769,0.0,0.0
2023-07-30,0.24558666666666665,0,0,0,0,neutral,0.0185,0.1272,0.28813999999999995,-0.269,0.47550000000000003,0.16048,0.3585,0.5769,0.0,0.0
2023-07-31,0.21053714285714287,35,8,1,26,neutral,0.0185,0.1272,0.34834000000000004,-0.269,0.47550000000000003,0.03923333333333333,0.31104,0.5769,0.0,0.0
2023-08-01,0.13584117647058824,17,4,2,11,neutral,0.0185,0.1272,0.12098181818181818,-0.269,0.47550000000000003,0.13745999999999997,0.2912,0.5769,0.0,0.0
2023-08-02,-0.17642,10,0,3,7,neutral,0.0185,0.1272,-0.26739999999999997,-0.269,0.47550000000000003,-0.18215,0.1309,0.5769,0.0,0.0
2023-08-03,-0.04940000000000001,8,0,0,8,neutral,0.0185,0.1272,-0.2982,-0.269,0.47550000000000003,-0.02141666666666667,0.0315,0.5769,0.0,0.0
2023-08-04,-0.2682076923076923,13,0,5,8,neutral,0.0185,0.1272,-0.054833333333333324,-0.269,0.47550000000000003,-0.331325,-0.3358,0.5769,0.0,0.0
2023-08-05,-0.2682076923076923,0,0,0,0,neutral,0.0185,0.1272,-0.054833333333333324,-0.269,0.47550000000000003,-0.331325,-0.3358,0.5769,0.0,0.0
2023-08-06,-0.2682076923076923,0,0,0,0,neutral,0.0185,0.1272,-0.054833333333333324,-0.269,0.47550000000000003,-0.331325,-0.3358,0.5769,0.0,0.0
2023-08-07,-0.06001379310344828,29,3,6,20,neutral,0.0185,0.1272,-0.008422222222222227,-0.269,0.47550000000000003,-0.09412666666666666,-0.05053999999999999,0.5769,0.0,0.0
2023-08-08,-0.05623333333333332,9,1,3,5,neutral,0.0185,0.1272,0.279,-0.269,0.47550000000000003,-0.09813749999999999,-0.05053999999999999,0.5769,0.0,0.0
2023-08-09,-0.10627037037037036,27,2,3,22,neutral,0.0185,0.1272,-0.12442,-0.269,0.47550000000000003,-0.10986666666666667,0.06,0.5769,0.0,0.0
2023-08-10,-0.023393103448275856,29,0,2,27,neutral,0.0185,0.1272,-0.017424999999999982,-0.269,0.47550000000000003,-0.06142272727272727,0.24753333333333336,0.5769,0.0,0.0
2023-08-11,-0.22834,5,0,1,4,neutral,0.0185,0.1272,-0.187875,-0.269,0.47550000000000003,-0.3902,0.24753333333333336,0.5769,0.0,0.0
2023-08-12,-0.22834,0,0,0,0,neutral,0.0185,0.1272,-0.187875,-0.269,0.47550000000000003,-0.3902,0.24753333333333336,0.5769,0.0,0.0
2023-08-13,-0.22834,0,0,0,0,neutral,0.0185,0.1272,-0.187875,-0.269,0.47550000000000003,-0.3902,0.24753333333333336,0.5769,0.0,0.0
2023-08-14,-0.22834,0,0,0,0,neutral,0.0185,0.1272,-0.187875,-0.269,0.47550000000000003,-0.3902,0.24753333333333336,0.5769,0.0,0.0
2023-08-15,0.035750000000000004,42,3,3,36,neutral,0.0185,0.1272,0.2222375,-0.269,0.47550000000000003,-0.042355555555555556,0.12388571428571428,0.5769,0.0,0.0
2023-08-16,0.3272777777777778,18,9,1,8,positive,0.0185,0.1272,0.31865,-0.269,0.47550000000000003,0.34912499999999996,0.33535,0.5769,0.0,0.0
2023-08-17,0.09051538461538461,13,3,2,8,neutral,0.0185,0.1272,0.15408333333333332,-0.269,0.47550000000000003,0.03602857142857141,0.33535,0.5769,0.0,0.0
2023-08-18,-0.11065000000000001,12,0,2,10,neutral,0.0185,0.1272,-0.214,-0.269,0.47550000000000003,-0.11333750000000001,0.2209,0.5769,0.0,0.0
2023-08-19,-0.11065000000000001,0,0,0,0,neutral,0.0185,0.1272,-0.214,-0.269,0.47550000000000003,-0.11333750000000001,0.2209,0.5769,0.0,0.0
2023-08-20,-0.11065000000000001,0,0,0,0,neutral,0.0185,0.1272,-0.214,-0.269,0.47550000000000003,-0.11333750000000001,0.2209,0.5769,0.0,0.0
2023-08-21,-0.10159714285714287,35,2,9,24,neutral,0.0185,0.1272,0.08662,-0.269,0.47550000000000003,-0.14113636363636364,-0.43903333333333333,0.5769,0.0,0.0
2023-08-22,-0.08978181818181817,11,0,2,9,neutral,0.0185,0.1272,-0.08405,-0.269,0.47550000000000003,-0.0678142857142857,-0.1724,0.5769,0.0,0.0
2023-08-23,-0.12333000000000001,10,0,2,8,neutral,0.0185,0.1272,-0.0738,-0.269,0.47550000000000003,-0.06528333333333335,-0.2559333333333333,0.5769,0.0,0.0
2023-08-24,0.1989923076923077,13,3,0,10,neutral,0.0185,0.1272,0.1355,-0.269,0.47550000000000003,0.05825,0.5651333333333334,0.5769,0.0,0.0
2023-08-25,-0.0055000000000000005,6,0,0,6,neutral,0.0185,0.1272,0.1355,-0.269,0.47550000000000003,-0.0055000000000000005,0.5651333333333334,0.5769,0.0,0.0
2023-08-26,-0.0055000000000000005,0,0,0,0,neutral,0.0185,0.1272,0.1355,-0.269,0.47550000000000003,-0.0055000000000000005,0.5651333333333334,0.5769,0.0,0.0
2023-08-27,-0.0055000000000000005,0,0,0,0,neutral,0.0185,0.1272,0.1355,-0.269,0.47550000000000003,-0.0055000000000000005,0.5651333333333334,0.5769,0.0,0.0
2023-08-28,-0.36154166666666665,24,0,12,12,negative,0.0185,0.1272,-0.42189333333333334,-0.269,0.47550000000000003,-0.10606666666666666,-0.5707333333333334,0.5769,0.0,0.0
2023-08-29,-0.20037777777777777,9,0,3,6,neutral,0.0185,0.1272,-0.022299999999999997,-0.269,0.47550000000000003,-0.28941666666666666,-0.5707333333333334,0.5769,0.0,0.0
2023-08-30,-0.02699166666666668,12,3,2,7,neutral,0.0185,0.1272,0.14704285714285711,-0.269,0.47550000000000003,-0.1003,-0.952,0.5769,0.0,0.0
2023-08-31,-0.15566,10,0,3,7,neutral,0.0185,0.1272,-0.057783333333333346,-0.269,0.47550000000000003,-0.08833333333333336,-0.9449,0.5769,0.0,0.0
2023-09-01,-0.004061111111111108,18,6,6,6,positive,0.0185,0.1272,0.05359333333333334,-0.269,0.47550000000000003,0.0074,-0.44220000000000004,0.5769,0.0,0.0
2023-09-02,-0.004061111111111108,0,0,0,0,positive,0.0185,0.1272,0.05359333333333334,-0.269,0.47550000000000003,0.0074,-0.44220000000000004,0.5769,0.0,0.0
2023-09-03,-0.004061111111111108,0,0,0,0,positive,0.0185,0.1272,0.05359333333333334,-0.269,0.47550000000000003,0.0074,-0.44220000000000004,0.5769,0.0,0.0
2023-09-04,-0.15234642857142858,28,2,9,17,neutral,0.0185,0.1272,-0.1175642857142857,-0.269,0.47550000000000003,-0.2597,0.2483,0.5769,0.0,0.0
2023-09-05,-0.24587142857142855,7,0,2,5,neutral,0.0185,0.1272,-0.029599999999999987,-0.269,0.47550000000000003,-0.6373333333333333,0.12505,0.5769,0.0,0.0
2023-09-06,0.2308875,8,2,1,5,neutral,0.0185,0.1272,0.5208,-0.269,0.47550000000000003,0.021325,0.3601,0.5769,0.0,0.0
2023-09-07,0.07598749999999999,8,2,1,5,neutral,0.0185,0.1272,0.20216666666666663,-0.269,0.47550000000000003,-0.026250000000000002,0.017966666666666686,0.5769,0.0,0.0
2023-09-08,-0.10472000000000001,5,0,1,4,neutral,0.0185,0.1272,-0.9565,-0.269,0.47550000000000003,0.108225,0.017966666666666686,0.5769,0.0,0.0
2023-09-09,-0.10472000000000001,0,0,0,0,neutral,0.0185,0.1272,-0.9565,-0.269,0.47550000000000003,0.108225,0.017966666666666686,0.5769,0.0,0.0
2023-09-10,-0.10472000000000001,0,0,0,0,neutral,0.0185,0.1272,-0.9565,-0.269,0.47550000000000003,0.108225,0.017966666666666686,0.5769,0.0,0.0
2023-09-11,-0.0842909090909091,22,2,4,16,neutral,0.0185,0.1272,0.14294444444444443,-0.269,0.47550000000000003,-0.27225555555555553,-0.17265000000000003,0.5769,0.0,0.0
2023-09-12,-0.239,9,0,4,5,neutral,0.0185,0.1272,-0.04630000000000001,-0.269,0.47550000000000003,-0.21654,-0.9294,0.5769,0.0,0.0
2023-09-13,0.017362500000000006,16,2,2,12,neutral,0.0185,0.1272,0.19611,-0.269,0.47550000000000003,-0.16782000000000002,-0.8442,0.5769,0.0,0.0
2023-09-14,0.02395,14,3,3,8,neutral,0.0185,0.1272,0.05243333333333331,-0.269,0.47550000000000003,0.12296249999999999,-0.2685666666666667,0.5769,0.0,0.0
2023-09-15,-0.018175,12,1,2,9,neutral,0.0185,0.1272,0.27817499999999995,-0.269,0.47550000000000003,-0.07021666666666666,-0.45475,0.5769,0.0,0.0
2023-09-16,-0.018175,0,0,0,0,neutral,0.0185,0.1272,0.27817499999999995,-0.269,0.47550000000000003,-0.07021666666666666,-0.45475,0.5769,0.0,0.0
2023-09-17,-0.018175,0,0,0,0,neutral,0.0185,0.1272,0.27817499999999995,-0.269,0.47550000000000003,-0.07021666666666666,-0.45475,0.5769,0.0,0.0
2023-09-18,0.15245588235294116,34,11,6,17,neutral,0.0185,0.1272,0.1923181818181818,-0.269,0.47550000000000003,0.08615555555555554,0.05903333333333333,0.5769,0.0,0.0
2023-09-19,-0.08710666666666667,15,1,3,11,neutral,0.0185,0.1272,-0.12551,-0.269,0.47550000000000003,-0.010299999999999993,0.05903333333333333,0.5769,0.0,0.0
2023-09-20,-0.11272,10,0,2,8,neutral,0.0185,0.1272,-0.011619999999999998,-0.269,0.47550000000000003,-0.21381999999999998,0.05903333333333333,0.5769,0.0,0.0
2023-09-21,-0.02105,12,0,2,10,neutral,0.0185,0.1272,0.04160000000000001,-0.269,0.47550000000000003,-0.08211428571428571,0.1558,0.5769,0.0,0.0
2023-09-22,-0.05060833333333333,12,0,1,11,neutral,0.0185,0.1272,0.0295,-0.269,0.47550000000000003,-0.07412222222222223,0.015149999999999997,0.5769,0.0,0.0
2023-09-23,-0.05060833333333333,0,0,0,0,neutral,0.0185,0.1272,0.0295,-0.269,0.47550000000000003,-0.07412222222222223,0.015149999999999997,0.5769,0.0,0.0
2023-09-24,-0.05060833333333333,0,0,0,0,neutral,0.0185,0.1272,0.0295,-0.269,0.47550000000000003,-0.07412222222222223,0.015149999999999997,0.5769,0.0,0.0
2023-09-25,-0.03429615384615385,26,2,5,19,neutral,0.0185,0.1272,-0.006699999999999998,-0.269,0.47550000000000003,-0.08519166666666667,0.0307,0.5769,0.0,0.0
2023-09-26,-0.15444117647058825,17,0,4,13,neutral,0.0185,0.1272,0.05888,-0.269,0.47550000000000003,-0.2676,0.0237,0.5769,0.0,0.0
2023-09-27,0.08676000000000002,10,4,3,3,positive,0.0185,0.1272,0.14511428571428572,-0.269,0.47550000000000003,0.0116,-0.07989999999999997,0.5769,0.0,0.0
2023-09-28,-0.042909090909090924,11,1,2,8,neutral,0.0185,0.1272,0.027475,-0.269,0.47550000000000003,-0.0902,-0.3008,0.5769,0.0,0.0
2023-09-29,-0.042909090909090924,0,0,0,0,neutral,0.0185,0.1272,0.027475,-0.269,0.47550000000000003,-0.0902,-0.3008,0.5769,0.0,0.0
2023-09-30,-0.042909090909090924,0,0,0,0,neutral,0.0185,0.1272,0.027475,-0.269,0.47550000000000003,-0.0902,-0.3008,0.5769,0.0,0.0
2023-10-01,-0.042909090909090924,0,0,0,0,neutral,0.0185,0.1272,0.027475,-0.269,0.47550000000000003,-0.0902,-0.3008,0.5769,0.0,0.0
2023-10-02,-0.003957142857142859,42,6,7,29,neutral,0.1678,0.1272,0.013314285714285709,-0.269,0.47550000000000003,0.012084615384615385,-0.1101,0.5769,0.0,0.0
2023-10-03,0.0345076923076923,13,2,3,8,neutral,0.021,0.1272,0.25111666666666665,-0.269,0.47550000000000003,-0.289425,0.0393,0.5769,0.0,0.0
2023-10-04,0.1439666666666667,18,6,2,10,neutral,0.0209,0.1272,0.32122727272727275,-0.269,0.47550000000000003,-0.14792,-0.2234,0.5769,0.0,0.0
2023-10-05,0.009360000000000002,20,3,4,13,neutral,-0.8791,0.1272,0.17161428571428572,-0.269,0.47550000000000003,-0.7464,0.0964,0.5769,0.0,0.0
2023-10-06,-0.0078125,16,2,2,12,neutral,0.5259,0.1272,-0.03817142857142857,-0.269,0.47550000000000003,-0.03094999999999999,-0.064975,0.5769,0.0,0.0
2023-10-07,-0.0078125,0,0,0,0,neutral,0.5259,0.1272,-0.03817142857142857,-0.269,0.47550000000000003,-0.03094999999999999,-0.064975,0.5769,0.0,0.0
